label	message	predicted_label
ham	Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits	ham
spam	important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!	spam
ham	Sorry, I can't help you on this.	ham
ham	Great. So should i send you my account number.	ham
ham	HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ	ham
spam	Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p	spam
ham	Ü only send me the contents page...	ham
ham	Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! 	ham
ham	Don't Think About "What u Have Got" Think About "How to Use It That You Have Got" gooD ni8	ham
ham	I can't right this second, gotta hit people up first	ham
ham	Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)	ham
ham	So what about you. What do you remember	ham
ham	Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.	ham
ham	Mm yes dear look how i am hugging you both. :-P	ham
ham	I like dis sweater fr mango but no more my size already so irritating.	ham
ham	1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible	ham
ham	Anytime lor...	ham
spam	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM	spam
ham	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng	ham
spam	Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!	spam
ham	Me fine..absolutly fine	ham
ham	K and you're sure I don't have to have consent forms to do it :V	ham
spam	Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*	spam
spam	If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy	spam
ham	How much is torch in 9ja.	ham
ham	Doing nothing, then u not having dinner w us?	ham
ham	How are you. Just checking up on you	ham
ham	Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.	ham
ham	Mathews or tait or edwards or anderson	ham
ham	yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke	ham
ham	No need lar i go engin? Cos my sis at arts today...	ham
ham	Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!	ham
spam	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705	spam
ham	, im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, 	ham
ham	S.i'm watching it in live..	ham
ham	see you then, we're all christmassy here!	ham
ham	K I'm ready,  &lt	ham
ham	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp	ham
ham	The greatest test of courage on earth is to bear defeat without losing heart....gn tc	ham
ham	what are your new years plans?	ham
spam	RECPT 1/3. You have ordered a Ringtone. Your order is being processed...	spam
ham	Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!	ham
ham	Only just got this message, not ignoring you. Yes, i was. Shopping that is	ham
ham	Dear :-/ why you mood off. I cant drive so i brother to drive	ham
ham	When did dad get back.	ham
ham	Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.	ham
ham	Yes just finished watching days of our lives. I love it.	ham
ham	Juz go google n search 4 qet...	ham
ham	Many times we lose our best ones bcoz we are 	ham
ham	Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8	ham
ham	Just getting back home	ham
ham	Sorry, I'll call later  &lt	ham
ham	Dun need to use dial up juz open da browser n surf...	ham
spam	As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP	spam
ham	Awesome, plan to get here any time after like  &lt	ham
ham	Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.	ham
spam	For your chance to WIN a FREE Bluetooth Headset then simply reply back with "ADP"	spam
ham	You also didnt get na hi hi hi hi hi	ham
ham	Ya but it cant display internal subs so i gotta extract them	ham
ham	If i said anything wrong sorry de:-)	ham
ham	Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.	ham
ham	How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.	ham
ham	Yeah I should be able to, I'll text you when I'm ready to meet up	ham
ham	V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey	ham
ham	says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !	ham
ham	When you get free, call me	ham
ham	How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …	ham
ham	Ok i msg u b4 i leave my house.	ham
ham	Still at west coast... Haiz... Ü'll take forever to come back...	ham
ham	MMM ... Fuck .... Merry Christmas to me	ham
ham	alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...	ham
ham	Update your face book status frequently :)	ham
ham	Just now saw your message.it k da:)	ham
ham	Was it something u ate?	ham
ham	So what did the bank say about the money?	ham
ham	Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...	ham
ham	Hey they r not watching movie tonight so i'll prob b home early...	ham
ham	Yar lor... How u noe? U used dat route too?	ham
ham	2mro i am not coming to gym machan. Goodnight.	ham
ham	Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt	ham
ham	Can u look 4 me in da lib i got stuff havent finish yet.	ham
ham	Sounds great! Im going to sleep now. Have a good night!	ham
spam	Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324	spam
ham	House-Maid is the murderer, coz the man was murdered on  &lt	ham
ham	How come u got nothing to do?	ham
ham	Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love	ham
ham	i want to grasp your pretty booty :)	ham
ham	I've got it down to a tea. not sure which flavour	ham
ham	I'm going 2 orchard now laready me reaching soon. U reaching?	ham
ham	Dear i am not denying your words please	ham
ham	You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm	ham
ham	COME BACK TO TAMPA FFFFUUUUUUU	ham
ham	2 celebrate my bday, y else?	ham
ham	Merry christmas to u too annie!	ham
ham	Please tell me you have some of that special stock you were talking about	ham
ham	I sent them. Do you like?	ham
spam	Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ	spam
ham	Awesome, be there in a minute	ham
ham	And that is the problem. You walk around in "julianaland" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.	ham
ham	I've told you everything will stop. Just dont let her get dehydrated.	ham
ham	Or I guess  &lt	ham
ham	I'm home. Ard wat time will u reach?	ham
ham	Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@	ham
ham	If you want to mapquest it or something look up "usf dogwood drive", that's the tiny street where the parking lot is	ham
ham	Aight should I just plan to come up later tonight?	ham
ham	Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...	ham
spam	Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send "go stop" to 89123	spam
ham	This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.	ham
ham	Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.	ham
ham	Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?	ham
ham	He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.	ham
ham	Ranjith cal drpd Deeraj and deepak 5min hold	ham
ham	CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X	ham
ham	Hey u still at the gym?	ham
ham	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,	ham
ham	Much better now thanks lol	ham
ham	Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.	ham
ham	Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester	ham
ham	Wa... U so efficient... Gee... Thanx...	ham
spam	3. You have received your mobile content. Enjoy	spam
ham	S but not able to sleep.	ham
spam	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min	ham
ham	We will meet soon princess! Ttyl!	ham
ham	I'll pick you up at about 5.15pm to go to taunton if you still want to come.	ham
ham	Oh :-)only 4 outside players allowed to play know	ham
ham	I anything lor.	ham
ham	Erutupalam thandiyachu	ham
ham	Y cant u try new invention to fly..i'm not joking.,	ham
ham	No..its ful of song lyrics..	ham
ham	What do u reckon as need 2 arrange transport if u can't do it, thanks	ham
ham	True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.	ham
ham	Shopping? Eh ger i toking abt syd leh...Haha	ham
ham	What not under standing.	ham
ham	have * good weekend.	ham
ham	Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.	ham
ham	Call me when you get the chance plz &lt	ham
ham	The new deus ex game comin early next yr	ham
ham	My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt	ham
ham	My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!	ham
